short_name,long_name,overall,potential,age,player_positions,pace,shooting,defending
Player_2015_33,Player 2015 33,66,72,25,GK,43,71,67
Player_2015_34,Player 2015 34,59,62,30,RW,64,78,71
Player_2015_35,Player 2015 35,70,73,23,CM,70,73,78
Player_2015_36,Player 2015 36,59,67,24,ST,40,62,64
Player_2015_37,Player 2015 37,47,52,25,GK,80,57,80
Player_2015_38,Player 2015 38,67,73,20,CM,85,47,81
Player_2015_39,Player 2015 39,61,61,31,CB,49,76,73
Player_2015_40,Player 2015 40,82,91,18,RW,71,53,34
Player_2015_41,Player 2015 41,51,54,26,RW,54,75,31
Player_2015_42,Player 2015 42,77,83,25,CM,61,63,75
Player_2015_43,Player 2015 43,64,73,26,ST,72,56,79
Player_2015_44,Player 2015 44,76,79,21,RW,55,89,82
Player_2015_45,Player 2015 45,45,53,23,ST,40,89,50
Player_2015_46,Player 2015 46,48,51,24,RW,66,47,45
Player_2015_47,Player 2015 47,73,81,28,CM,43,75,74
Player_2015_48,Player 2015 48,66,70,33,ST,50,83,65
Player_2015_49,Player 2015 49,52,55,26,CM,75,89,36
Player_2015_50,Player 2015 50,84,90,22,CB,51,62,63
Player_2015_51,Player 2015 51,51,51,28,LW,68,65,77
Player_2015_52,Player 2015 52,64,72,19,CB,73,73,79
Player_2015_53,Player 2015 53,78,79,34,LW,52,45,57
Player_2015_54,Player 2015 54,74,77,27,CB,88,74,50
Player_2015_55,Player 2015 55,62,66,24,CB,68,49,41
Player_2015_56,Player 2015 56,61,66,26,LW,42,58,84
Player_2015_57,Player 2015 57,73,76,23,GK,67,60,60
Player_2015_58,Player 2015 58,77,86,34,GK,57,69,55
Player_2015_59,Player 2015 59,73,80,30,ST,70,53,57
Player_2015_60,Player 2015 60,68,76,19,LW,42,62,70
Player_2015_61,Player 2015 61,49,58,29,CB,61,80,69
Player_2015_62,Player 2015 62,58,61,22,GK,52,85,34
Player_2015_63,Player 2015 63,57,58,33,LW,77,85,34
Player_2015_64,Player 2015 64,79,81,26,GK,87,46,60
Player_2015_65,Player 2015 65,78,78,20,LW,50,88,48
Player_2015_66,Player 2015 66,56,60,27,CM,46,51,76
Player_2015_67,Player 2015 67,51,51,25,RW,68,76,79
Player_2015_68,Player 2015 68,57,65,30,CM,58,44,70
Player_2015_69,Player 2015 69,76,77,27,CM,66,59,40
Player_2015_70,Player 2015 70,52,52,31,CB,43,51,31
Player_2015_71,Player 2015 71,67,70,29,CM,45,80,46
Player_2015_72,Player 2015 72,71,73,34,ST,57,73,34
Player_2015_73,Player 2015 73,56,58,18,CB,88,88,66
Player_2015_74,Player 2015 74,81,86,26,LW,53,82,39
Player_2015_75,Player 2015 75,55,63,32,LW,61,81,38
Player_2015_76,Player 2015 76,52,60,31,CM,58,89,38
Player_2015_77,Player 2015 77,48,49,22,ST,57,66,60
Player_2015_78,Player 2015 78,58,65,24,CM,62,57,61
Player_2015_79,Player 2015 79,84,88,33,ST,47,85,41
Player_2015_80,Player 2015 80,53,61,29,RW,65,78,52
Player_2015_81,Player 2015 81,66,73,25,GK,65,85,39
Player_2015_82,Player 2015 82,59,66,19,RW,44,54,37
Player_2015_83,Player 2015 83,74,81,33,LW,45,66,32
Player_2015_84,Player 2015 84,80,89,21,LW,73,88,62
Player_2015_85,Player 2015 85,64,70,29,ST,82,88,64
Player_2015_86,Player 2015 86,50,56,29,CM,44,48,61
Player_2015_87,Player 2015 87,46,49,20,GK,81,76,72
Player_2015_88,Player 2015 88,70,77,31,GK,61,43,36
Player_2015_89,Player 2015 89,58,61,34,LW,44,54,72
Player_2015_90,Player 2015 90,48,49,30,ST,73,63,67
Player_2015_91,Player 2015 91,62,68,25,LW,40,76,63
Player_2015_92,Player 2015 92,60,66,31,LW,46,85,77
Player_2015_93,Player 2015 93,48,55,31,CM,67,59,33
Player_2015_94,Player 2015 94,51,58,25,CM,54,56,55
Player_2015_95,Player 2015 95,74,77,28,CM,87,52,84
Player_2015_96,Player 2015 96,47,52,26,ST,41,60,39
Player_2015_97,Player 2015 97,47,52,31,CM,53,53,50
Player_2015_98,Player 2015 98,55,56,32,CM,78,78,34
Player_2015_99,Player 2015 99,54,56,29,RW,75,86,55
Player_2015_100,Player 2015 100,66,66,31,CB,42,59,55
Player_2015_101,Player 2015 101,73,80,21,RW,51,67,67
Player_2015_102,Player 2015 102,69,75,33,CM,52,72,48
Player_2015_103,Player 2015 103,72,81,22,CB,67,47,59
Player_2015_104,Player 2015 104,53,55,34,RW,56,66,74
Player_2015_105,Player 2015 105,56,62,28,LW,70,65,60
Player_2015_106,Player 2015 106,65,69,26,GK,62,42,52
Player_2015_107,Player 2015 107,78,86,33,CM,50,68,76
Player_2015_108,Player 2015 108,60,69,26,CB,45,60,68
Player_2015_109,Player 2015 109,73,78,34,ST,57,85,67
Player_2015_110,Player 2015 110,75,78,25,GK,49,59,44
Player_2015_111,Player 2015 111,79,86,29,GK,57,44,71
Player_2015_112,Player 2015 112,55,58,21,CM,64,79,71
Player_2015_113,Player 2015 113,67,68,28,RW,76,83,58
Player_2015_114,Player 2015 114,53,60,27,LW,60,70,66
Player_2015_115,Player 2015 115,50,54,30,CM,80,80,46
Player_2015_116,Player 2015 116,68,77,27,CB,80,64,70
Player_2015_117,Player 2015 117,74,79,28,LW,73,49,58
Player_2015_118,Player 2015 118,58,65,29,CB,63,77,76
Player_2015_119,Player 2015 119,56,56,19,CB,41,67,51
Player_2015_120,Player 2015 120,48,54,22,GK,75,58,39
Player_2015_121,Player 2015 121,59,60,24,CB,48,70,50
Player_2015_122,Player 2015 122,81,88,20,GK,63,60,46
Player_2015_123,Player 2015 123,73,73,23,CM,62,50,78
Player_2015_124,Player 2015 124,65,71,23,CM,73,79,76
Player_2015_125,Player 2015 125,70,71,28,RW,87,73,64
Player_2015_126,Player 2015 126,69,78,24,RW,62,47,32
Player_2015_127,Player 2015 127,79,82,31,CM,52,69,60
Player_2015_128,Player 2015 128,49,54,34,CB,74,67,37
Player_2015_129,Player 2015 129,54,61,21,RW,83,40,37
Player_2015_130,Player 2015 130,67,74,26,LW,49,54,61
Player_2015_131,Player 2015 131,63,71,20,RW,70,55,84
Player_2015_132,Player 2015 132,48,55,24,CM,58,83,75
Player_2015_133,Player 2015 133,57,63,31,ST,42,54,35
Player_2015_134,Player 2015 134,79,86,29,GK,55,83,73
Player_2015_135,Player 2015 135,58,58,32,GK,50,43,63
Player_2015_136,Player 2015 136,77,82,22,CM,44,75,68
Player_2015_137,Player 2015 137,82,85,20,ST,40,80,65
Player_2015_138,Player 2015 138,47,51,34,CB,74,79,81
Player_2015_139,Player 2015 139,69,71,24,CM,86,71,82
Player_2015_140,Player 2015 140,65,66,33,GK,50,79,48
Player_2015_141,Player 2015 141,67,69,31,CB,79,76,43
Player_2015_142,Player 2015 142,73,76,25,ST,40,63,46
Player_2015_143,Player 2015 143,49,53,19,LW,44,40,45
Player_2015_144,Player 2015 144,65,74,33,ST,58,70,44
Player_2015_145,Player 2015 145,80,85,19,LW,50,73,78
Player_2015_146,Player 2015 146,80,87,30,GK,41,65,37
Player_2015_147,Player 2015 147,65,73,28,CM,49,53,83
Player_2015_148,Player 2015 148,82,91,20,LW,43,53,37
Player_2015_149,Player 2015 149,83,90,33,ST,87,81,47
Player_2015_150,Player 2015 150,54,58,21,RW,52,68,78
Player_2015_151,Player 2015 151,55,57,20,GK,73,44,31
Player_2015_152,Player 2015 152,64,70,24,GK,70,69,57
Player_2015_153,Player 2015 153,50,59,25,RW,47,79,66
Player_2015_154,Player 2015 154,78,86,34,LW,51,53,63
Player_2015_155,Player 2015 155,65,67,21,CB,44,72,45
Player_2015_156,Player 2015 156,82,85,24,CM,73,53,58
Player_2015_157,Player 2015 157,61,68,23,ST,80,51,45
Player_2015_158,Player 2015 158,84,92,20,ST,56,89,73
Player_2015_159,Player 2015 159,67,74,23,GK,58,48,77
Player_2015_160,Player 2015 160,82,88,20,CB,88,66,76
Player_2015_161,Player 2015 161,78,78,26,CM,63,42,77
Player_2015_162,Player 2015 162,48,52,29,CB,82,70,42
Player_2015_163,Player 2015 163,76,84,22,CB,84,86,50
Player_2015_164,Player 2015 164,52,54,29,LW,50,67,75
Player_2015_165,Player 2015 165,58,61,20,GK,58,65,34
Player_2015_166,Player 2015 166,80,87,25,GK,66,52,38
Player_2015_167,Player 2015 167,63,63,25,GK,60,76,33
Player_2015_168,Player 2015 168,71,77,23,RW,83,62,70
Player_2015_169,Player 2015 169,74,81,20,CB,40,77,33
Player_2015_170,Player 2015 170,62,65,24,ST,70,63,62
Player_2015_171,Player 2015 171,45,45,33,GK,74,47,34
Player_2015_172,Player 2015 172,76,81,32,RW,89,45,39
Player_2015_173,Player 2015 173,45,51,34,GK,51,42,46
Player_2015_174,Player 2015 174,57,65,32,RW,86,54,30
Player_2015_175,Player 2015 175,68,77,34,LW,43,56,33
Player_2015_176,Player 2015 176,72,78,31,ST,85,71,65
Player_2015_177,Player 2015 177,57,61,32,CB,73,43,60
Player_2015_178,Player 2015 178,45,50,19,CM,43,43,41
Player_2015_179,Player 2015 179,82,87,23,LW,53,78,37
Player_2015_180,Player 2015 180,46,50,34,CB,70,62,30
Player_2015_181,Player 2015 181,74,82,21,RW,66,63,43
Player_2015_182,Player 2015 182,62,62,25,GK,71,57,59
Player_2015_183,Player 2015 183,50,59,26,RW,54,66,34
Player_2015_184,Player 2015 184,56,60,23,GK,63,82,39
Player_2015_185,Player 2015 185,76,78,22,ST,44,79,56
Player_2015_186,Player 2015 186,48,49,25,LW,68,61,42
Player_2015_187,Player 2015 187,65,68,25,LW,84,83,79
Player_2015_188,Player 2015 188,52,56,22,CM,78,42,38
Player_2015_189,Player 2015 189,62,71,34,LW,86,64,60
Player_2015_190,Player 2015 190,67,67,30,LW,60,61,55
Player_2015_191,Player 2015 191,71,72,26,CB,64,53,50
Player_2015_192,Player 2015 192,74,81,31,LW,62,43,84
Player_2015_193,Player 2015 193,78,81,30,RW,83,87,48
Player_2015_194,Player 2015 194,56,63,25,RW,89,88,62
Player_2015_195,Player 2015 195,45,48,30,GK,50,46,46
Player_2015_196,Player 2015 196,73,73,22,LW,42,72,70
Player_2015_197,Player 2015 197,80,83,26,GK,52,89,30
Player_2015_198,Player 2015 198,45,53,25,ST,78,73,30
Player_2015_199,Player 2015 199,56,56,27,LW,65,43,45
Player_2015_200,Player 2015 200,68,76,30,CM,68,44,32
Player_2015_201,Player 2015 201,70,76,28,RW,86,77,36
Player_2015_202,Player 2015 202,79,85,29,ST,89,53,42
Player_2015_203,Player 2015 203,78,86,18,RW,67,76,39
Player_2015_204,Player 2015 204,83,83,26,RW,40,74,68
Player_2015_205,Player 2015 205,82,88,31,CM,48,80,52
Player_2015_206,Player 2015 206,54,54,27,ST,80,78,84
Player_2015_207,Player 2015 207,50,54,32,GK,63,63,78
Player_2015_208,Player 2015 208,59,62,28,ST,65,50,67
Player_2015_209,Player 2015 209,54,59,29,CM,72,87,35
Player_2015_210,Player 2015 210,53,55,31,GK,42,83,37
Player_2015_211,Player 2015 211,55,60,26,LW,48,56,62
Player_2015_212,Player 2015 212,70,70,27,CM,69,79,80
Player_2015_213,Player 2015 213,71,80,23,ST,87,50,38
Player_2015_214,Player 2015 214,81,85,18,RW,59,69,71
Player_2015_215,Player 2015 215,69,70,33,CB,40,78,49
Player_2015_216,Player 2015 216,48,54,32,CM,81,62,60
Player_2015_217,Player 2015 217,53,54,28,ST,42,74,34
Player_2015_218,Player 2015 218,81,88,23,GK,60,67,45
Player_2015_219,Player 2015 219,78,87,19,LW,73,40,50
Player_2015_220,Player 2015 220,72,79,27,RW,56,74,48
Player_2015_221,Player 2015 221,68,71,34,CM,46,43,32
Player_2015_222,Player 2015 222,75,84,27,RW,42,59,45
Player_2015_223,Player 2015 223,54,61,29,RW,48,89,44
Player_2015_224,Player 2015 224,80,86,19,LW,71,64,64
Player_2015_225,Player 2015 225,71,71,34,RW,60,44,58
Player_2015_226,Player 2015 226,51,57,21,CB,49,66,32
Player_2015_227,Player 2015 227,83,92,28,CB,54,80,32
Player_2015_228,Player 2015 228,82,91,31,GK,68,73,30
Player_2015_229,Player 2015 229,54,61,24,GK,73,77,82
Player_2015_230,Player 2015 230,61,62,24,ST,46,67,55
Player_2015_231,Player 2015 231,60,63,19,LW,76,50,51
Player_2015_232,Player 2015 232,57,61,20,LW,89,67,34
Player_2015_233,Player 2015 233,47,51,26,CM,50,41,76
Player_2015_234,Player 2015 234,81,85,29,CB,78,83,76
Player_2015_235,Player 2015 235,46,46,27,CM,51,48,39
Player_2015_236,Player 2015 236,75,75,20,ST,52,54,57
Player_2015_237,Player 2015 237,64,67,27,ST,58,70,32
Player_2015_238,Player 2015 238,59,61,25,ST,72,56,67
Player_2015_239,Player 2015 239,83,88,30,RW,65,65,34
Player_2015_240,Player 2015 240,53,56,28,RW,54,79,68
Player_2015_241,Player 2015 241,46,52,27,LW,81,58,49
Player_2015_242,Player 2015 242,77,86,34,CB,75,53,67
Player_2015_243,Player 2015 243,84,86,32,RW,69,56,81
Player_2015_244,Player 2015 244,65,68,19,ST,65,77,31
Player_2015_245,Player 2015 245,79,80,19,LW,59,83,40
Player_2015_246,Player 2015 246,57,60,32,RW,86,62,43
Player_2015_247,Player 2015 247,62,69,32,GK,75,72,42
Player_2015_248,Player 2015 248,76,77,27,ST,79,66,61
Player_2015_249,Player 2015 249,75,75,20,GK,44,69,46
Player_2015_250,Player 2015 250,50,52,26,GK,50,48,70
Player_2015_251,Player 2015 251,75,78,23,RW,75,84,42
Player_2015_252,Player 2015 252,52,56,26,GK,77,68,80
Player_2015_253,Player 2015 253,66,67,25,CB,62,65,84
Player_2015_254,Player 2015 254,45,50,21,CB,57,71,49
Player_2015_255,Player 2015 255,73,75,23,CM,86,81,71
Player_2015_256,Player 2015 256,57,66,24,LW,50,55,40
Player_2015_257,Player 2015 257,50,52,33,CB,51,75,56
Player_2015_258,Player 2015 258,67,73,29,CM,45,66,46
Player_2015_259,Player 2015 259,72,79,26,RW,58,89,68
Player_2015_260,Player 2015 260,58,60,21,RW,88,78,35
Player_2015_261,Player 2015 261,84,90,31,LW,51,76,38
Player_2015_262,Player 2015 262,54,54,29,CM,71,79,64
Player_2015_263,Player 2015 263,72,78,32,LW,45,49,67
Player_2015_264,Player 2015 264,67,72,18,GK,79,74,56
Player_2015_265,Player 2015 265,68,69,18,RW,62,61,47
Player_2015_266,Player 2015 266,53,58,24,ST,87,44,49
Player_2015_267,Player 2015 267,57,60,24,GK,87,83,34
Player_2015_268,Player 2015 268,81,81,26,CB,52,43,63
Player_2015_269,Player 2015 269,47,53,29,LW,68,87,51
Player_2015_270,Player 2015 270,50,57,31,GK,76,55,40
Player_2015_271,Player 2015 271,70,79,23,CB,56,59,80
Player_2015_272,Player 2015 272,61,64,29,GK,47,80,63
Player_2015_273,Player 2015 273,52,59,28,ST,74,79,63
Player_2015_274,Player 2015 274,55,56,27,CB,67,64,72
Player_2015_275,Player 2015 275,56,57,20,GK,88,56,77
Player_2015_276,Player 2015 276,56,64,28,CB,45,56,74
Player_2015_277,Player 2015 277,73,80,20,CB,68,50,61
Player_2015_278,Player 2015 278,59,64,21,CB,55,84,49
Player_2015_279,Player 2015 279,47,53,28,CB,41,64,46
Player_2015_280,Player 2015 280,63,63,25,RW,54,52,60
Player_2015_281,Player 2015 281,80,89,30,CB,64,58,75
Player_2015_282,Player 2015 282,49,51,31,CM,64,47,34
Player_2015_283,Player 2015 283,78,85,21,CM,75,62,47
Player_2015_284,Player 2015 284,76,84,26,GK,64,87,43
Player_2015_285,Player 2015 285,49,55,26,CM,89,55,76
Player_2015_286,Player 2015 286,70,73,20,ST,49,65,30
Player_2015_287,Player 2015 287,73,80,31,CM,66,58,60
Player_2015_288,Player 2015 288,51,58,31,GK,82,82,54
Player_2015_289,Player 2015 289,69,71,23,GK,65,84,57
Player_2015_290,Player 2015 290,75,79,18,ST,81,61,83
Player_2015_291,Player 2015 291,46,52,25,CB,59,69,42
Player_2015_292,Player 2015 292,78,87,28,ST,81,86,44
Player_2015_293,Player 2015 293,82,89,19,LW,82,80,78
Player_2015_294,Player 2015 294,47,52,27,CM,81,64,76
Player_2015_295,Player 2015 295,78,80,21,ST,70,42,75
Player_2015_296,Player 2015 296,50,59,22,ST,41,74,30
Player_2015_297,Player 2015 297,75,75,22,RW,51,47,84
Player_2015_298,Player 2015 298,66,74,24,GK,78,45,43
Player_2015_299,Player 2015 299,67,76,33,RW,75,85,69
Player_2015_300,Player 2015 300,52,59,26,LW,82,88,71
Player_2015_301,Player 2015 301,52,52,28,CM,59,89,45
Player_2015_302,Player 2015 302,71,71,29,ST,41,70,35
Player_2015_303,Player 2015 303,53,55,20,LW,42,87,65
Player_2015_304,Player 2015 304,64,71,26,ST,88,43,59
Player_2015_305,Player 2015 305,49,57,22,CM,67,88,84
Player_2015_306,Player 2015 306,76,76,34,CB,82,68,75
Player_2015_307,Player 2015 307,58,64,20,CB,85,80,42
Player_2015_308,Player 2015 308,65,65,31,RW,86,78,32
Player_2015_309,Player 2015 309,74,76,28,ST,44,55,83
Player_2015_310,Player 2015 310,67,76,27,CB,81,43,65
Player_2015_311,Player 2015 311,63,70,26,GK,48,75,64
Player_2015_312,Player 2015 312,62,66,34,CM,60,49,78
Player_2015_313,Player 2015 313,60,69,19,CM,79,80,82
Player_2015_314,Player 2015 314,75,77,23,CB,44,47,30
Player_2015_315,Player 2015 315,66,69,24,GK,59,43,56
Player_2015_316,Player 2015 316,61,66,32,GK,46,74,52
Player_2015_317,Player 2015 317,79,86,30,CB,57,78,66
Player_2015_318,Player 2015 318,79,82,34,GK,48,54,72
Player_2015_319,Player 2015 319,57,59,24,LW,78,59,54
Player_2015_320,Player 2015 320,58,60,19,RW,86,80,75
Player_2015_321,Player 2015 321,78,81,32,GK,71,44,57
Player_2015_322,Player 2015 322,67,72,19,ST,82,41,42
Player_2015_323,Player 2015 323,61,68,33,ST,58,66,80
Player_2015_324,Player 2015 324,50,51,25,ST,84,79,83
Player_2015_325,Player 2015 325,57,66,20,GK,81,60,75
Player_2015_326,Player 2015 326,75,78,31,CM,85,43,72
Player_2015_327,Player 2015 327,73,81,31,RW,57,87,36
Player_2015_328,Player 2015 328,56,59,26,CM,56,46,34
Player_2015_329,Player 2015 329,74,75,25,LW,57,53,46
Player_2015_330,Player 2015 330,70,78,21,GK,70,81,81
Player_2015_331,Player 2015 331,75,83,23,GK,68,45,48
Player_2015_332,Player 2015 332,69,78,21,CB,50,79,74
Player_2015_333,Player 2015 333,72,80,19,CM,58,72,33
Player_2015_334,Player 2015 334,66,74,24,CB,77,71,60
Player_2015_335,Player 2015 335,55,60,21,RW,63,45,75
Player_2015_336,Player 2015 336,81,88,33,RW,80,47,61
Player_2015_337,Player 2015 337,66,68,21,CB,66,52,61
Player_2015_338,Player 2015 338,62,67,32,CB,74,50,74
Player_2015_339,Player 2015 339,69,73,24,RW,74,87,49
Player_2015_340,Player 2015 340,57,59,23,LW,53,65,71
Player_2015_341,Player 2015 341,45,52,24,CM,83,61,61
Player_2015_342,Player 2015 342,71,76,23,CM,73,62,30
Player_2015_343,Player 2015 343,58,64,28,GK,57,62,61
Player_2015_344,Player 2015 344,68,77,34,ST,59,55,59
Player_2015_345,Player 2015 345,59,64,32,LW,81,47,53
Player_2015_346,Player 2015 346,61,62,25,LW,49,49,58
Player_2015_347,Player 2015 347,64,71,24,LW,60,70,78
Player_2015_348,Player 2015 348,81,89,22,GK,87,74,81
Player_2015_349,Player 2015 349,67,67,33,CB,71,66,70
Player_2015_350,Player 2015 350,66,74,29,CB,77,66,36
Player_2015_351,Player 2015 351,69,75,34,CM,85,81,82
Player_2015_352,Player 2015 352,45,53,25,CM,46,77,47
Player_2015_353,Player 2015 353,53,54,32,ST,69,40,81
Player_2015_354,Player 2015 354,77,77,34,LW,60,54,51
Player_2015_355,Player 2015 355,81,89,30,CM,76,66,43
Player_2015_356,Player 2015 356,73,82,33,LW,81,50,60
Player_2015_357,Player 2015 357,61,61,29,RW,78,62,66
Player_2015_358,Player 2015 358,83,84,21,RW,85,80,46
Player_2015_359,Player 2015 359,53,62,22,LW,80,84,81
Player_2015_360,Player 2015 360,79,79,29,CM,77,73,31
Player_2015_361,Player 2015 361,84,85,18,CB,57,44,81
Player_2015_362,Player 2015 362,71,75,30,RW,60,84,53
Player_2015_363,Player 2015 363,49,56,25,ST,75,51,31
Player_2015_364,Player 2015 364,77,77,26,LW,72,84,64
Player_2015_365,Player 2015 365,73,73,19,CB,67,64,59
Player_2015_366,Player 2015 366,73,75,27,ST,43,40,84
Player_2015_367,Player 2015 367,70,75,26,RW,47,71,33
Player_2015_368,Player 2015 368,61,69,27,CM,63,42,67
Player_2015_369,Player 2015 369,69,74,33,CB,82,83,66
Player_2015_370,Player 2015 370,73,79,34,ST,40,53,40
Player_2015_371,Player 2015 371,65,73,22,ST,79,76,71
Player_2015_372,Player 2015 372,75,75,28,CB,82,84,44
Player_2015_373,Player 2015 373,57,57,20,LW,57,89,64
Player_2015_374,Player 2015 374,61,66,18,CM,68,66,34
Player_2015_375,Player 2015 375,67,68,32,GK,51,47,40
Player_2015_376,Player 2015 376,61,66,29,LW,46,53,83
Player_2015_377,Player 2015 377,78,80,32,ST,67,78,39
Player_2015_378,Player 2015 378,61,69,19,CM,47,72,33
Player_2015_379,Player 2015 379,47,55,18,CM,46,66,43
Player_2015_380,Player 2015 380,73,74,33,CM,73,69,84
Player_2015_381,Player 2015 381,57,65,33,RW,54,52,32
Player_2015_382,Player 2015 382,74,76,20,GK,56,40,54
Player_2015_383,Player 2015 383,61,64,29,RW,63,52,39
Player_2015_384,Player 2015 384,66,71,22,CB,64,85,41
Player_2015_385,Player 2015 385,67,74,18,GK,86,41,57
Player_2015_386,Player 2015 386,54,58,19,ST,67,44,62
Player_2015_387,Player 2015 387,57,66,21,CM,84,55,75
Player_2015_388,Player 2015 388,67,71,33,CB,57,42,60
Player_2015_389,Player 2015 389,51,58,20,CM,43,76,71
Player_2015_390,Player 2015 390,69,69,22,CM,73,43,37
Player_2015_391,Player 2015 391,72,79,32,GK,61,85,37
Player_2015_392,Player 2015 392,52,58,26,ST,72,71,81
Player_2015_393,Player 2015 393,45,47,26,CB,82,42,69
Player_2015_394,Player 2015 394,79,88,32,ST,73,46,80
Player_2015_395,Player 2015 395,63,64,29,RW,41,63,33
Player_2015_396,Player 2015 396,80,83,30,GK,81,54,36
Player_2015_397,Player 2015 397,61,67,27,CB,42,61,40
Player_2015_398,Player 2015 398,51,58,32,CM,60,72,75
Player_2015_399,Player 2015 399,47,50,29,GK,44,54,61
Player_2015_400,Player 2015 400,71,76,30,CB,76,87,78
Player_2015_401,Player 2015 401,65,71,21,RW,79,55,66
Player_2015_402,Player 2015 402,64,68,26,LW,85,85,44
Player_2015_403,Player 2015 403,76,84,29,CM,60,67,48
Player_2015_404,Player 2015 404,78,86,29,RW,66,78,45
Player_2015_405,Player 2015 405,54,60,19,CM,66,63,58
Player_2015_406,Player 2015 406,83,92,34,LW,87,70,62
Player_2015_407,Player 2015 407,55,60,28,RW,49,62,38
Player_2015_408,Player 2015 408,46,52,23,RW,77,57,56
Player_2015_409,Player 2015 409,82,90,19,LW,72,55,72
Player_2015_410,Player 2015 410,49,58,27,CB,63,83,63
Player_2015_411,Player 2015 411,63,72,29,CB,66,87,53
Player_2015_412,Player 2015 412,54,55,23,LW,69,82,72
Player_2015_413,Player 2015 413,72,73,33,ST,44,52,37
Player_2015_414,Player 2015 414,57,62,23,CM,56,51,46
Player_2015_415,Player 2015 415,82,91,29,RW,46,73,76
Player_2015_416,Player 2015 416,49,52,29,LW,54,73,31
Player_2015_417,Player 2015 417,62,68,27,CB,83,65,83
Player_2015_418,Player 2015 418,63,68,19,ST,74,63,79
Player_2015_419,Player 2015 419,73,75,32,CM,81,59,78
Player_2015_420,Player 2015 420,80,85,25,RW,43,77,75
Player_2015_421,Player 2015 421,74,81,20,CM,58,86,70
Player_2015_422,Player 2015 422,82,85,32,CB,56,60,74
Player_2015_423,Player 2015 423,59,63,18,ST,74,48,83
Player_2015_424,Player 2015 424,70,79,28,CB,54,85,40
Player_2015_425,Player 2015 425,59,68,19,LW,49,76,47
Player_2015_426,Player 2015 426,54,60,19,ST,79,44,30
Player_2015_427,Player 2015 427,64,70,30,RW,47,76,35
